Price,Close,High,Low,Open,Volume
Ticker,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS
Date,,,,,
2024-05-31,9011.5107421875,9051.932224643719,8851.064735137352,8917.524595862917,560005
2024-06-03,9260.1904296875,9367.86513647522,9049.00638194524,9105.993429991795,438422
2024-06-04,9172.205078125,9297.288104859686,8736.992167856273,9152.614297548802,738601
2024-06-05,9524.8388671875,9600.970126325374,9102.025196731236,9166.501181668847,489543
2024-06-06,9623.2392578125,9661.47828253367,9377.783951034222,9517.944628068568,570095
2024-06-07,9647.14453125,9661.577038567388,9537.485955114002,9565.855000640346,246783
2024-06-10,9654.583984375,9843.994778984257,9603.449763476026,9700.16373878346,201452
2024-06-11,9733.5927734375,9820.188789938104,9621.899943966398,9661.478668080517,457442
2024-06-12,9824.404296875,9863.833841848196,9716.729594843366,9774.55940039945,277175
2024-06-13,9843.400390625,9859.866178054122,9746.041264177691,9824.156401151713,277783
2024-06-14,9961.75,9995.0,9813.0498046875,9826.0,320933
2024-06-18,9918.2001953125,10038.7998046875,9908.0,9922.0,206100
2024-06-19,9685.7998046875,9948.0,9670.0,9939.5,279789
2024-06-20,9632.0,9735.900390625,9565.0,9692.0,324597
2024-06-21,9602.25,9728.9501953125,9571.099609375,9675.0,334018
2024-06-24,9745.25,9758.9501953125,9510.5498046875,9580.0,283754
2024-06-25,9659.9501953125,9825.0,9645.0,9755.0,282048
2024-06-26,9474.650390625,9660.2998046875,9441.5,9659.900390625,431217
2024-06-27,9417.4501953125,9564.650390625,9365.650390625,9564.650390625,637626
2024-06-28,9501.650390625,9523.7001953125,9382.25,9465.0,237516
2024-07-01,9532.400390625,9693.9501953125,9505.0,9505.0,289355
2024-07-02,9401.25,9532.400390625,9381.099609375,9520.0,287884
2024-07-03,9422.400390625,9554.9501953125,9384.599609375,9474.0,318120
2024-07-04,9460.849609375,9499.0,9420.349609375,9479.900390625,234656
2024-07-05,9635.7998046875,9660.0,9493.2998046875,9522.0,608628
2024-07-08,9529.400390625,9666.150390625,9470.0,9640.0,316215
2024-07-09,9534.099609375,9565.0,9481.2001953125,9565.0,262913
2024-07-10,9542.4501953125,9650.0,9451.9501953125,9550.0,239607
2024-07-11,9466.7998046875,9569.5,9383.0,9542.4501953125,294900
2024-07-12,9430.75,9554.349609375,9412.0,9499.9501953125,171581
2024-07-15,9673.349609375,9738.5,9403.9501953125,9430.75,504086
2024-07-16,9718.349609375,9909.9501953125,9633.650390625,9715.0,1041123
2024-07-18,9626.2001953125,9745.0,9291.5,9745.0,1055384
2024-07-19,9386.0498046875,9675.0,9340.0,9635.0,380782
2024-07-22,9409.7001953125,9435.0,9263.2001953125,9350.0,247040
2024-07-23,9382.5,9508.0,8744.599609375,9435.0,431989
2024-07-24,9260.2001953125,9372.7001953125,9250.0,9360.0,283213
2024-07-25,9278.25,9309.9501953125,9171.0,9260.0,262328
2024-07-26,9492.900390625,9505.0,9268.4501953125,9319.0,250956
2024-07-29,9557.650390625,9621.0498046875,9509.0,9549.2001953125,302363
2024-07-30,9564.349609375,9654.0,9512.0,9550.650390625,301885
2024-07-31,9664.2001953125,9680.0,9580.0498046875,9600.0,315292
2024-08-01,9730.5,9844.0,9662.0,9844.0,308658
2024-08-02,9616.2001953125,9730.0,9581.75,9714.7998046875,230615
2024-08-05,9485.0498046875,9520.0,9369.2998046875,9396.2001953125,310757
2024-08-06,9427.400390625,9620.0,9400.0,9515.25,246541
2024-08-07,9708.2001953125,9725.0,9497.5,9570.0,270583
2024-08-08,9641.2998046875,9777.7001953125,9610.150390625,9735.0,365016
2024-08-09,9765.9501953125,9775.0,9614.0,9761.0,161640
2024-08-12,9710.849609375,9750.9501953125,9615.0,9741.0,307698
2024-08-13,9671.599609375,9789.849609375,9650.0,9700.0,161706
2024-08-14,9749.599609375,9785.0,9671.599609375,9704.0,282934
2024-08-16,9888.150390625,9925.0,9693.9501953125,9788.0,240190
2024-08-19,9770.650390625,9944.0,9759.2998046875,9926.9501953125,148301
2024-08-20,9779.7001953125,9876.650390625,9755.0498046875,9772.2001953125,132844
2024-08-21,9852.0,9869.0,9735.0,9779.099609375,134985
2024-08-22,9914.2001953125,10011.0,9841.099609375,9900.0,388874
2024-08-23,10406.4501953125,10444.349609375,9930.0,9970.0,1229549
2024-08-26,10432.5498046875,10517.150390625,10339.650390625,10375.099609375,309223
2024-08-27,10501.599609375,10568.4501953125,10350.0,10401.0,262396
2024-08-28,10656.75,10715.0,10461.2998046875,10500.0,338792
2024-08-29,10807.849609375,10850.0,10555.400390625,10582.0498046875,693506
2024-08-30,10891.5498046875,10921.349609375,10705.0,10835.0,498560
